0,1,2,_source,_url,_table_type,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Top Team Scorer,Goalkeeper,Notes,_table_id,Round,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,xG,xGA,xGD,xGD/90,Wk,xG.1
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,4,nz New Zealand,3.0,0.0,0.0,3.0,2.0,12.0,-10.0,0.0,,,,results1982116_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,1,it Italy,7.0,4.0,3.0,0.0,12.0,6.0,6.0,11.0,Paolo Rossi - 6,Dino Zoff,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,,,,,,,,,,,,,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,2,de West Germany,7.0,3.0,2.0,2.0,12.0,10.0,2.0,8.0,Karl-Heinz Rummenigge - 5,Harald Schumacher,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,,,,,,,,,,,,,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,3,pl Poland,7.0,3.0,3.0,1.0,11.0,5.0,6.0,9.0,Zbigniew Boniek - 4,Józef Młynarczyk,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,,,,,,,,,,,,,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,4,fr France,7.0,3.0,2.0,2.0,16.0,12.0,4.0,8.0,Alain Giresse - 3,Jean-Luc Ettori,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,,,,,,,,,,,,,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,2R,br Brazil,5.0,4.0,0.0,1.0,15.0,6.0,9.0,8.0,Zico - 4,Waldir Peres,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,2R,eng England,5.0,3.0,2.0,0.0,6.0,1.0,5.0,8.0,"Bryan Robson, Trevor Francis - 2",Peter Shilton,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,2R,su Soviet Union,5.0,2.0,2.0,1.0,7.0,4.0,3.0,6.0,"Sergei Pavlovich Baltacha, Yuri Gavrilov... - 1",Rinat Dasayev,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,2R,at Austria,5.0,2.0,1.0,2.0,5.0,4.0,1.0,5.0,Walter Schachner - 2,Friedrich Koncilia,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,2R,nir Northern Ireland,5.0,1.0,3.0,1.0,5.0,7.0,-2.0,5.0,Gerry Armstrong - 3,Pat Jennings,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,2R,be Belgium,5.0,2.0,1.0,2.0,3.0,5.0,-2.0,5.0,"Alexandre Czerniatynski, Ludo Coeck... - 1",Jean-Marie Pfaff,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,2R,ar Argentina,5.0,2.0,0.0,3.0,8.0,7.0,1.0,4.0,"Daniel Passarella, Diego Maradona... - 2",Ubaldo Fillol,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,2R,es Spain,5.0,1.0,2.0,2.0,4.0,5.0,-1.0,4.0,"Juanito, Enrique Saura... - 1",Luis Arconada,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,,,,,,,,,,,,,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,1R,dz Algeria,3.0,2.0,0.0,1.0,5.0,5.0,0.0,4.0,Salah Assad - 2,Mehdi Cerbah,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,1R,hu Hungary,3.0,1.0,1.0,1.0,12.0,6.0,6.0,3.0,László Kiss - 3,Ferenc Mészáros,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,1R,sct Scotland,3.0,1.0,1.0,1.0,8.0,8.0,0.0,3.0,John Wark - 2,Alan Rough,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,1R,yu Yugoslavia,3.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,"Ivan Gudelj, Vladimir Petrović - 1",Dragan Pantelić,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,1R,cm Cameroon,3.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,Grégoire M'Bida - 1,Thomas N'Kono,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,1R,hn Honduras,3.0,0.0,2.0,1.0,2.0,3.0,-1.0,2.0,"Eduardo Laing, Héctor Zelaya - 1",Julio César Arzú,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,1R,cs Czechoslovakia,3.0,0.0,2.0,1.0,2.0,4.0,-2.0,2.0,Antonín Panenka - 2,Karel Stromšík,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,1R,pe Peru,3.0,0.0,2.0,1.0,2.0,6.0,-4.0,2.0,"Rubén Toribio Díaz, Guillermo La Rosa - 1",Ramón Quiroga,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,1R,kw Kuwait,3.0,0.0,1.0,2.0,2.0,6.0,-4.0,1.0,"Faisal Al-Dakhil, Abdullah Al-Buloushi - 1",Ahmed Al-Tarabulsi,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,1R,cl Chile,3.0,0.0,0.0,3.0,3.0,8.0,-5.0,0.0,"Miguel Ángel Neira, Juan Carlos Letelier... - 1",Mario Osbén,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,1R,nz New Zealand,3.0,0.0,0.0,3.0,2.0,12.0,-10.0,0.0,"Steve Wooddin, Steve Sumner - 1",Frank van Hattum,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_stats,https://fbref.com/en/comps/1/1982/1982-World-Cup-Stats,visible,1R,sv El Salvador,3.0,0.0,0.0,3.0,1.0,13.0,-12.0,0.0,Luis Ramírez Zapata - 1,Luis Guevara Mora,,results198210_overall,,,,,,,,,,,,,,,,,
,,,1982_fixtures,https://fbref.com/en/comps/1/1982/schedule/1982-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,First group stage,Sun,1982-06-13,20:00,Argentina ar,0–1,be Belgium,95000,Camp Nou (Neutral Site),Vojtech Christov,Match Report,,,,,,
,,,1982_fixtures,https://fbref.com/en/comps/1/1982/schedule/1982-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,First group stage,Mon,1982-06-14,17:15,Italy it,0–0,pl Poland,33000,Estadio Municipal de Balaï¿½dos (Neutral Site),Michel Vautrot,Match Report,,,,,,
,,,1982_fixtures,https://fbref.com/en/comps/1/1982/schedule/1982-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,First group stage,Mon,1982-06-14,21:00,Brazil br,2–1,su Soviet Union,68000,Ramon Sanchez Pizjuan (Neutral Site),Augusto Lamo Castillo,Match Report,,,,,,
,,,1982_fixtures,https://fbref.com/en/comps/1/1982/schedule/1982-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,First group stage,Tue,1982-06-15,17:15,Peru pe,0–0,cm Cameroon,11000,Riazor (Neutral Site),Franz Woehrer,Match Report,,,,,,
,,,1982_fixtures,https://fbref.com/en/comps/1/1982/schedule/1982-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,First group stage,Tue,1982-06-15,21:00,Hungary hu,10–1,sv El Salvador,23000,Nuevo Estadio (Neutral Site),Ebrahim Al Doy,Match Report,,,,,,
,,,1982_fixtures,https://fbref.com/en/comps/1/1982/schedule/1982-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,First group stage,Tue,1982-06-15,21:00,Scotland sct,5–2,nz New Zealand,36000,La Rosaleda (Neutral Site),David Socha,Match Report,,,,,,
,,,1982_fixtures,https://fbref.com/en/comps/1/1982/schedule/1982-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,First group stage,Wed,1982-06-16,17:15,England eng,3–1,fr France,44172,San Mames (Neutral Site),Antonio Garrido,Match Report,,,,,,
,,,1982_fixtures,https://fbref.com/en/comps/1/1982/schedule/1982-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,First group stage,Wed,1982-06-16,17:15,West Germany de,1–2,dz Algeria,42000,El Molinon (Neutral Site),Enrique Labo Revoredo,Match Report,,,,,,
,,,1982_fixtures,https://fbref.com/en/comps/1/1982/schedule/1982-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,First group stage,Wed,1982-06-16,21:00,Spain es,1–1,hn Honduras,49562,Luis Casanova (Neutral Site),Arturo Andres Ithurralde,Match Report,,,,,,
,,,1982_fixtures,https://fbref.com/en/comps/1/1982/schedule/1982-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,First group stage,Thu,1982-06-17,17:15,Chile cl,0–1,at Austria,22500,Carlos Tartiere (Neutral Site),Juan Cardellino De San Vicente,Match Report,,,,,,
,,,1982_fixtures,https://fbref.com/en/comps/1/1982/schedule/1982-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,First group stage,Thu,1982-06-17,17:45,Czechoslovakia cs,1–1,kw Kuwait,25000,Jose Zorrilla (Neutral Site),Benjamin Dwomoh,Match Report,,,,,,
,,,1982_fixtures,https://fbref.com/en/comps/1/1982/schedule/1982-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,First group stage,Thu,1982-06-17,21:00,Yugoslavia yu,0–0,nir Northern Ireland,25000,La Romareda (Neutral Site),Erik Fredriksson,Match Report,,,,,,
,,,1982_fixtures,https://fbref.com/en/comps/1/1982/schedule/1982-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,First group stage,Fri,1982-06-18,17:15,Italy it,1–1,pe Peru,25000,Estadio Municipal de Balaï¿½dos (Neutral Site),Walter Eschweiler,Match Report,,,,,,
,,,1982_fixtures,https://fbref.com/en/comps/1/1982/schedule/1982-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,First group stage,Fri,1982-06-18,21:00,Argentina ar,4–1,hu Hungary,32093,Jose Rico Perez (Neutral Site),Belaid Lacarne,Match Report,,,,,,
